Mean               	Average            	Std dev            	Mimimum            	Maximum            	# Occurances	# Books	Words
0.00009062857389466	0.00013059242369067	0.00018168931712637	0.00000000000000000	0.00151518478666637	109	120	WRITTEN
0.00009023354564756	0.00011006057362426	0.00010299555571435	0.00000000000000000	0.00047851594506899	101	120	THIRTY
0.00008915922847548	0.00015344358961780	0.00023367133634746	0.00000000000000000	0.00175032413409891	104	120	FIGURE
0.00008915380304651	0.00011281687764270	0.00011100407614450	0.00000000000000000	0.00059567654123299	104	120	PAY
0.00008913609298677	0.00018700682524648	0.00031731250043705	0.00000000000000000	0.00247647350173353	101	120	HOUSES
0.00008913609298677	0.00010924567771937	0.00010759210979284	0.00000000000000000	0.00062301845519113	112	120	CHANCE
0.00008902697962618	0.00026319371007636	0.00048587655587763	0.00000000000000000	0.00290500629418030	105	120	ART
0.00008902697962618	0.00014585346931582	0.00021122830095270	0.00000000000000000	0.00180968179761725	105	120	HAPPY
0.00008851308431652	0.00014041511533775	0.00016316726618820	0.00000000000000000	0.00086834869024073	106	120	ASK
0.00008832361773538	0.00022524304322527	0.00053588026185466	0.00000000000000000	0.00461143195941940	106	120	NOTE
0.00008783679922704	0.00011932054733929	0.00012399336536018	0.00000000000000000	0.00093942042978485	112	120	DRAWN
0.00008775778850373	0.00015239409050921	0.00021511986557179	0.00000000000000000	0.00134178158777488	 98	120	LETTER
0.00008747319108681	0.00013959105933519	0.00016056472692500	0.00000000000000000	0.00092468056489576	108	120	FORTH
0.00008696967405279	0.00015291075073919	0.00018699607561044	0.00000000000000000	0.00090918814846508	101	120	INFLUENCE
0.00008695526151795	0.00010841429498740	0.00010039118924963	0.00000000000000000	0.00064385122084097	113	120	REACH
0.00008695526151795	0.00010431403609752	0.00009127059758187	0.00000000000000000	0.00042905794963932	107	120	ALLOWED
0.00008689930852979	0.00017650621577206	0.00026501467098385	0.00000000000000000	0.00162373544163904	105	120	BUILT
0.00008689930852979	0.00010597400501756	0.00010534809192456	0.00000000000000000	0.00066205630756121	104	120	TWELVE
0.00008684324793747	0.00010910931476627	0.00009436808543823	0.00000000000000000	0.00048453224002982	109	120	SAVE
0.00008684324793747	0.00010544724019120	0.00010042730878027	0.00000000000000000	0.00055288328633825	108	120	SPRING
0.00008620583490351	0.00013292524175297	0.00017827475727742	0.00000000000000000	0.00095153787750690	100	120	SPECIAL
0.00008620583490351	0.00013076713232364	0.00014083815015734	0.00000000000000000	0.00094731609405630	107	120	COMPANY
0.00008586955188361	0.00014849470648587	0.00019993317925944	0.00000000000000000	0.00121753246753247	109	120	FIELD
0.00008545142086724	0.00012956056506523	0.00020496560427881	0.00000000000000000	0.00171328023708094	106	120	NECK
0.00008497219520946	0.00012565470267096	0.00011219061023547	0.00000000000000000	0.00064342013547568	118	120	DOING
0.00008492569002123	0.00011060557589946	0.00009873744818139	0.00000000000000000	0.00043691441332104	107	120	FORMER
0.00008462623413258	0.00012857709127802	0.00012979122258213	0.00000000000000000	0.00074338466729582	107	120	ARM
0.00008441430541096	0.00014162996535134	0.00019536584910507	0.00000000000000000	0.00135694062080033	110	120	STUDY
0.00008416135836432	0.00016269300765090	0.00028998807259147	0.00000000000000000	0.00251660962351520	107	120	CONDITION
0.00008408307407719	0.00015493341208443	0.00022408773679644	0.00000000000000000	0.00171886620940418	103	120	ROAD
0.00008406186953598	0.00013831161097001	0.00027491286294787	0.00000000000000000	0.00224992968969720	111	120	ENTER
0.00008406186953598	0.00012547323227154	0.00013488962459979	0.00000000000000000	0.00079589786412327	102	120	PAPER
0.00008404224523527	0.00015260872129000	0.00027857115218753	0.00000000000000000	0.00267003252585077	103	120	PLEASURE
0.00008404224523527	0.00012198340291519	0.00011454999765393	0.00000000000000000	0.00056263106746458	110	120	DIFFICULT
0.00008371868551814	0.00012800099277976	0.00013689486902591	0.00000000000000000	0.00070311552915505	108	120	REMEMBER
0.00008371868551814	0.00012600902764505	0.00015237303542442	0.00000000000000000	0.00089452105851659	112	120	TAKES
0.00008355071992870	0.00013740485766229	0.00018824762022296	0.00000000000000000	0.00115465107887710	106	120	FEELING
0.00008347491333340	0.00023109248910753	0.00104359250251914	0.00000000000000000	0.01138639397985192	112	120	PLAIN
0.00008347491333340	0.00012865448806559	0.00014861098896383	0.00000000000000000	0.00085442176870748	109	120	CONSIDERED
0.00008330643229790	0.00013026666516324	0.00019370018141343	0.00000000000000000	0.00129303056525328	109	120	EQUAL
0.00008326661329063	0.00023203739283155	0.00054092375556830	0.00000000000000000	0.00510754243573491	108	120	FORMS
0.00008318838387658	0.00013996117308176	0.00018620543218470	0.00000000000000000	0.00139496305232997	 99	120	PEACE
0.00008265829062655	0.00015476042764433	0.00022184661373227	0.00000000000000000	0.00162227689235925	108	120	ACTION
0.00008240490473993	0.00015682014233480	0.00029837909276873	0.00000000000000000	0.00247647350173353	 98	120	GLASS
0.00008240490473993	0.00013934507180226	0.00015463603966408	0.00000000000000000	0.00087579050276485	102	120	SIMILAR
0.00008221956277464	0.00012479395527463	0.00012407042573237	0.00000000000000000	0.00061113280255318	112	120	DIRECTION
0.00008210079514620	0.00013759111666964	0.00016689021713691	0.00000000000000000	0.00086265392323432	112	120	SIDES
0.00008189801806796	0.00011546263970522	0.00012138481320471	0.00000000000000000	0.00072555777253764	108	120	OPENED
0.00008086852799062	0.00024204093593865	0.00035756717287963	0.00000000000000000	0.00196378474878857	100	120	PERIOD
0.00008086286901459	0.00010886802961155	0.00014494990102349	0.00000000000000000	0.00142397226349678	112	120	LEAD
0.00008086286901459	0.00010663255537135	0.00012053984746141	0.00000000000000000	0.00067903644728131	104	120	THICK
0.00008044836555737	0.00017896743550537	0.00030315647934636	0.00000000000000000	0.00168202427965482	 97	120	WEST
0.00008044836555737	0.00015358968176712	0.00023038969191799	0.00000000000000000	0.00134721651367767	105	120	FAIR
0.00008038068291428	0.00016563475934759	0.00025749882144054	0.00000000000000000	0.00185154988401513	113	120	SHOWN
0.00008038068291428	0.00010087778378583	0.00008466268778845	0.00000000000000000	0.00051072845009679	114	120	LEAVING
0.00008026040041022	0.00021507874498689	0.00035389589721376	0.00000000000000000	0.00195414220279456	101	120	SOUTH
0.00008010467010227	0.00020437731378828	0.00030286035271985	0.00000000000000000	0.00158857198292588	113	120	WALLS
0.00008010467010227	0.00012474680559507	0.00014743610232588	0.00000000000000000	0.00101511391833972	103	120	SAYING
0.00008010467010227	0.00012406683273022	0.00017468209594531	0.00000000000000000	0.00129849480602078	112	120	HIGHER
0.00008007221057536	0.00012416411944641	0.00017025392776037	0.00000000000000000	0.00113029493870615	115	120	BEGIN
0.00007991962369274	0.00011093728575486	0.00012142792426149	0.00000000000000000	0.00085564727199517	106	120	MARKED
0.00007961783439490	0.00039663861741162	0.00092888049759693	0.00000000000000000	0.00768901142436713	 98	120	DE
0.00007961783439490	0.00020133156946564	0.00029419115598622	0.00000000000000000	0.00174851885174937	105	120	TREE
0.00007961783439490	0.00012068752859596	0.00012644653369731	0.00000000000000000	0.00051257461267547	103	120	REMAINED
0.00007949737145788	0.00013038495270994	0.00018427827852364	0.00000000000000000	0.00147036646056402	 98	120	BRIGHT
0.00007940709370037	0.00010971597163540	0.00010212423513335	0.00000000000000000	0.00054290921782293	109	120	STRUCK
0.00007929978291684	0.00010551119857536	0.00010801486693231	0.00000000000000000	0.00047835446065535	106	120	WATCH
0.00007908347524424	0.00011045998994709	0.00019027255737923	0.00000000000000000	0.00202024638222183	112	120	STEP
0.00007838833581563	0.00018723567995238	0.00042016019212307	0.00000000000000000	0.00427630041594616	103	120	HORSE
0.00007828503581540	0.00011987311101195	0.00013055408120476	0.00000000000000000	0.00071182376742095	109	120	TRIED
0.00007768163476685	0.00009384031259274	0.00007651472474292	0.00000000000000000	0.00035323952275759	108	120	BOUND
0.00007755845968899	0.00010318433622731	0.00010238017843803	0.00000000000000000	0.00047126622502289	107	120	FINALLY
0.00007755394846540	0.00010231381026728	0.00009229264830204	0.00000000000000000	0.00040829775651127	115	120	UNLESS
0.00007685082401161	0.00020368020054437	0.00033403431453800	0.00000000000000000	0.00271548066432295	100	120	FOOD
0.00007668368618479	0.00010376377452394	0.00009805333429258	0.00000000000000000	0.00055837938594690	109	120	SPREAD
0.00007649792499378	0.00010475146967077	0.00009723972652275	0.00000000000000000	0.00045688020047349	112	120	DEAL
0.00007643915825199	0.00012590078738203	0.00018962699741613	0.00000000000000000	0.00112725741586184	 98	120	RACE
0.00007595681854866	0.00011613540900783	0.00012468826251802	0.00000000000000000	0.00061485759458925	102	120	SOMEWHAT
0.00007566347408841	0.00032500886046130	0.00067263146695004	0.00000000000000000	0.00398456409553820	100	120	O
0.00007562580352416	0.00011455801610580	0.00011709551725753	0.00000000000000000	0.00068073519400953	115	120	PERFECT
0.00007553084018618	0.00018353929117429	0.00032344835443971	0.00000000000000000	0.00260020387962238	104	120	SIZE
0.00007552381157888	0.00015629027760139	0.00023012444749328	0.00000000000000000	0.00148479967787397	108	120	RESULT
0.00007530687551773	0.00012025878720880	0.00020227184996501	0.00000000000000000	0.00190751238991693	103	120	PRODUCED
0.00007530687551773	0.00011264043139837	0.00012570972314120	0.00000000000000000	0.00070103285507314	106	120	QUICKLY
0.00007530687551773	0.00009365261805139	0.00008447325109577	0.00000000000000000	0.00043624096011788	104	120	PAID
0.00007519362358072	0.00009380135313753	0.00008091927900106	0.00000000000000000	0.00044568046493386	104	120	PRESENCE
0.00007511656481218	0.00009022053736758	0.00008812067037433	0.00000000000000000	0.00042456535122169	101	120	KNOWS
0.00007503493814307	0.00011837659121853	0.00024258250308300	0.00000000000000000	0.00257612008783717	112	120	WAYS
0.00007464580565218	0.00010345470098104	0.00012829414216809	0.00000000000000000	0.00095782312925170	106	120	NAMES
0.00007454342154305	0.00009262525935102	0.00008002883764878	0.00000000000000000	0.00046532369079241	109	120	WORTH
0.00007454342154305	0.00008890282059740	0.00008601266273885	0.00000000000000000	0.00067686476242047	112	120	BREAK
0.00007390315402238	0.00008842706712888	0.00006395239255598	0.00000000000000000	0.00031023383875596	117	120	CHANGED
0.00007389071563158	0.00011751720795954	0.00013493590154889	0.00000000000000000	0.00072499886718927	102	120	APPEARS
0.00007381124356129	0.00010643366835699	0.00013426863146196	0.00000000000000000	0.00093367511501180	111	120	DRY
0.00007377170117543	0.00013092151878754	0.00014542389115378	0.00000000000000000	0.00059432420385320	108	120	TRY
0.00007377170117543	0.00010534624920549	0.00012183773820429	0.00000000000000000	0.00086952074062708	104	120	FIFTY
0.00007371777151177	0.00011969060843796	0.00016653412053023	0.00000000000000000	0.00143576938511615	 99	120	PRETTY
0.00007371777151177	0.00011195405106081	0.00013063221839209	0.00000000000000000	0.00080894537009251	108	120	POINTS
0.00007371777151177	0.00009179732627022	0.00009873137403251	0.00000000000000000	0.00066138659700061	105	120	OCCASION
0.00007362156761352	0.00020332145125476	0.00063394625121743	0.00000000000000000	0.00670558155241449	 89	120	LADY
0.00007360247304309	0.00014201637794875	0.00029721132161601	0.00000000000000000	0.00303368003962358	102	120	IRON
0.00007336598839091	0.00013209841420799	0.00017856682964629	0.00000000000000000	0.00107691755426895	101	120	EXAMPLE
0.00007308405579968	0.00018310043981381	0.00050549389838180	0.00000000000000000	0.00523672499151043	102	120	SCHOOL
0.00007300564229321	0.00012590512436608	0.00020829663998658	0.00000000000000000	0.00148493257478028	105	120	DISCOVERED
0.00007300564229321	0.00011512921042589	0.00019364894568195	0.00000000000000000	0.00193372881911442	111	120	PIECES
0.00007281906888684	0.00009706105106524	0.00011202030854496	0.00000000000000000	0.00068517267302989	101	120	LANGUAGE
0.00007279291870487	0.00022754013802785	0.00053690218624203	0.00000000000000000	0.00496863326839556	 94	120	GIRL
0.00007279291870487	0.00013037492687491	0.00017048508759232	0.00000000000000000	0.00086834869024073	102	120	TALK
0.00007276666963123	0.00013334608733508	0.00022638075604346	0.00000000000000000	0.00163995527394707	109	120	GOES
0.00007276666963123	0.00010243613570267	0.00011617414533102	0.00000000000000000	0.00070054267390232	108	120	FAST
0.00007275902211874	0.00010394725436784	0.00010122952252854	0.00000000000000000	0.00042030934767989	105	120	WALK
0.00007273608922294	0.00011686316876365	0.00014076814169241	0.00000000000000000	0.00087237528826314	107	120	CORNER
0.00007262515735451	0.00012524149243057	0.00016820433881930	0.00000000000000000	0.00117414898865318	 98	120	RAN
0.00007262515735451	0.00010466513113357	0.00010479635520504	0.00000000000000000	0.00066129291701668	109	120	FUTURE
0.00007262515735451	0.00007643122978669	0.00005090201600531	0.00000000000000000	0.00025218560860794	106	120	THROWN
0.00007246271793162	0.00014367605234560	0.00024159709729666	0.00000000000000000	0.00210361179448782	106	120	DUE
0.00007246271793162	0.00013397357130607	0.00024535755858333	0.00000000000000000	0.00191277735271614	109	120	PLAN
0.00007246271793162	0.00010333407025606	0.00013791179993168	0.00000000000000000	0.00105244486489682	107	120	CAST
0.00007246271793162	0.00010107714268125	0.00011372152099128	0.00000000000000000	0.00081089548662944	111	120	LEARNED
0.00007246271793162	0.00008402989557190	0.00007292862460302	0.00000000000000000	0.00036368044611468	109	120	NOTICE
0.00007237111909874	0.00012015596486360	0.00014279247113946	0.00000000000000000	0.00071493255802869	 99	120	FELLOW
0.00007237111909874	0.00011344441410093	0.00014222153644909	0.00000000000000000	0.00086295158695334	100	120	HAPPENED
0.00007237111909874	0.00010527885279089	0.00012440558707562	0.00000000000000000	0.00076494496963054	 98	120	GRAVE
0.00007216569242982	0.00011142527013792	0.00011365583331635	0.00000000000000000	0.00053070668902711	116	120	LIE
0.00007205285797661	0.00011172948545996	0.00013205525791748	0.00000000000000000	0.00084453612814797	108	120	TROUBLE
0.00007159733657908	0.00012692172967477	0.00017921915161532	0.00000000000000000	0.00131899350649351	102	120	SHOWS
0.00007149325580287	0.00018025148790870	0.00047012452560473	0.00000000000000000	0.00455573399757465	106	120	SQUARE
0.00007149325580287	0.00009967179319696	0.00010003847065468	0.00000000000000000	0.00059499214940914	107	120	RUNNING
0.00007149325580287	0.00009855889497092	0.00010715327148360	0.00000000000000000	0.00059794307581918	100	120	SECRET
0.00007149325580287	0.00008993243151285	0.00008699987647209	0.00000000000000000	0.00044398747487966	106	120	STOP
0.00007134257814242	0.00009251407977206	0.00010713461773034	0.00000000000000000	0.00076331742678308	108	120	BROAD
0.00007130887438942	0.00016794315185702	0.00024724543830453	0.00000000000000000	0.00142543347198205	101	120	RETURNED
0.00007128527348086	0.00008825814815161	0.00008949501859426	0.00000000000000000	0.00071753169098302	111	120	CLOSED
0.00007122158370094	0.00008866199624091	0.00008774209598588	0.00000000000000000	0.00066542280443093	108	120	TOUCH
0.00007095133920653	0.00018750781713914	0.00028955065837280	0.00000000000000000	0.00178013114711651	100	120	ANCIENT
0.00007074829931973	0.00039587892956874	0.00114695331797933	0.00000000000000000	0.00838997451146984	 89	120	TH
0.00007074829931973	0.00016200034237670	0.00025530783807109	0.00000000000000000	0.00134875874133656	 97	120	MILES
0.00007045636509207	0.00009007211640532	0.00009049827781134	0.00000000000000000	0.00049127576127273	107	120	SEEING
0.00007010328550731	0.00012671860741094	0.00017704215293212	0.00000000000000000	0.00138914613817374	109	120	SPACE
0.00007010328550731	0.00011010764549463	0.00015711470649895	0.00000000000000000	0.00117825901710054	 97	120	FLOOR
0.00007010328550731	0.00008965904375587	0.00009776075029879	0.00000000000000000	0.00079366391640073	110	120	RESPECT
0.00007007806696660	0.00011526830143840	0.00014819852700961	0.00000000000000000	0.00101031969401746	108	120	PROPER
0.00006934606659204	0.00017238582618184	0.00067511433370928	0.00000000000000000	0.00742579056556217	109	120	BOOKS
0.00006932889628397	0.00010162045943576	0.00013249072106241	0.00000000000000000	0.00105535708433024	110	120	MOVE
0.00006932889628397	0.00010059997616003	0.00011089006190976	0.00000000000000000	0.00075498288705456	106	120	CAUSED
0.00006932889628397	0.00009354892827724	0.00010883623978889	0.00000000000000000	0.00092609742544916	111	120	OPENING
0.00006932889628397	0.00009340551208842	0.00008560900921899	0.00000000000000000	0.00051708599878854	112	120	NARROW
0.00006932889628397	0.00009004274239734	0.00009166093658973	0.00000000000000000	0.00058829821371270	 99	120	IMPORTANCE
0.00006929832298058	0.00010591589989696	0.00011999257366464	0.00000000000000000	0.00062576264822753	101	120	MANS
0.00006923964610848	0.00020553820202859	0.00031978973512070	0.00000000000000000	0.00157050752190445	 90	120	SOUL
0.00006923964610848	0.00011411169707491	0.00016034894340727	0.00000000000000000	0.00104585905181671	 95	120	DAUGHTER
0.00006923964610848	0.00008980900574572	0.00008279625675030	0.00000000000000000	0.00039822189294314	111	120	LYING
0.00006905034201498	0.00014402918706302	0.00023102478038967	0.00000000000000000	0.00137707175527468	100	120	BEAUTY
0.00006905034201498	0.00009716905391786	0.00012170871075031	0.00000000000000000	0.00072433043601159	104	120	LEARN
0.00006900212314225	0.00009623754959458	0.00009288591797412	0.00000000000000000	0.00049073887658546	110	120	INSTANCE
0.00006879524242679	0.00011382821184360	0.00014481923712540	0.00000000000000000	0.00099764193723925	108	120	SLOWLY
0.00006850253459378	0.00010866709870205	0.00013749133561409	0.00000000000000000	0.00099519394145347	101	120	DESIRE
0.00006850253459378	0.00009308142484792	0.00009513762937615	0.00000000000000000	0.00049882096861963	103	120	MOVED
0.00006850253459378	0.00008528784399012	0.00008500037840252	0.00000000000000000	0.00046073607194854	101	120	SHOWED
0.00006790364472813	0.00014252756330952	0.00029655653868181	0.00000000000000000	0.00298546397878292	 99	120	SILVER
0.00006742406364832	0.00009192847586939	0.00008573905154513	0.00000000000000000	0.00040584415584416	106	120	SEND
0.00006742406364832	0.00008189798574544	0.00007175303326076	0.00000000000000000	0.00044566439445350	108	120	FIXED
0.00006736728644570	0.00007062437857612	0.00005866239692982	0.00000000000000000	0.00023698959167334	103	120	RECEIVE
0.00006709822541170	0.00010030043731696	0.00010362289841907	0.00000000000000000	0.00065237529846170	105	120	SHAPE
0.00006666632478808	0.00064260669476051	0.00403009957902639	0.00000000000000000	0.04419406233403797	 91	120	C
0.00006661400987791	0.00022306507562405	0.00039043589738911	0.00000000000000000	0.00236921861939170	105	120	USUALLY
0.00006661400987791	0.00012021952078255	0.00014490419238369	0.00000000000000000	0.00066821965865112	105	120	DESCRIBED
0.00006647963728710	0.00008889495318443	0.00009998204275696	0.00000000000000000	0.00067964464294383	103	120	EXPERIENCE
0.00006646221623007	0.00016492864809214	0.00026793828090441	0.00000000000000000	0.00194523950483194	 99	120	EAST
0.00006646221623007	0.00011443799327625	0.00015011867144996	0.00000000000000000	0.00097475839916821	101	120	BIRDS
0.00006646221623007	0.00011061851386072	0.00016756691881025	0.00000000000000000	0.00125830481175760	101	120	HORSES
0.00006646221623007	0.00010774024383864	0.00012778933022848	0.00000000000000000	0.00075174711598251	109	120	REMAINS
0.00006624271330154	0.00009891632621900	0.00011718396311315	0.00000000000000000	0.00063856205285875	 99	120	LETTERS
0.00006613865970006	0.00009199414866554	0.00009775454205636	0.00000000000000000	0.00069474598349978	106	120	MERE
0.00006613865970006	0.00008752555843518	0.00007921154137972	0.00000000000000000	0.00036082846214909	110	120	SPEAKING
0.00006611023882324	0.00007803239034718	0.00006915259030327	0.00000000000000000	0.00039683195820037	109	120	PREPARED
0.00006592392379194	0.00022631485257604	0.00047954280390732	0.00000000000000000	0.00375405844155844	101	120	FRENCH
0.00006587759942028	0.00008899733121203	0.00009101561035154	0.00000000000000000	0.00050568047736237	104	120	THINKING
0.00006569169246434	0.00009926788064434	0.00011146592287557	0.00000000000000000	0.00060613407685780	104	120	SIT
0.00006568063611696	0.00011685673418224	0.00013531418717932	0.00000000000000000	0.00084827920504120	112	120	LARGER
0.00006567659204164	0.00012204008004112	0.00016277828321904	0.00000000000000000	0.00106948240446806	109	120	HOT
0.00006558308830763	0.00010269622407394	0.00012297001766274	0.00000000000000000	0.00055689818220027	 97	120	EAR
0.00006551362683438	0.00010078214956504	0.00013595914090081	0.00000000000000000	0.00089148630577980	 96	120	GREW
0.00006551362683438	0.00009192850007494	0.00010041583793319	0.00000000000000000	0.00066242713301537	113	120	MARK
0.00006536619073854	0.00008864058448795	0.00010001452909003	0.00000000000000000	0.00051545854984328	102	120	MEMORY
0.00006498389327788	0.00011298548469260	0.00013155217053785	0.00000000000000000	0.00080868527990619	 98	120	AFTERWARDS
0.00006496580014664	0.00010150118429224	0.00013105383765503	0.00000000000000000	0.00079243227180427	106	120	PASSAGE
0.00006496580014664	0.00009964384956661	0.00010126554509381	0.00000000000000000	0.00053745852222274	112	120	CAREFULLY
0.00006496580014664	0.00009706484976209	0.00011546432450237	0.00000000000000000	0.00070619361640756	 99	120	DUTY
0.00006482681978144	0.00008838303187850	0.00009045076290322	0.00000000000000000	0.00051459698270452	104	120	SIMPLY
0.00006479495636060	0.00007079611255362	0.00005962523201070	0.00000000000000000	0.00035876584549151	104	120	UNDERSTOOD
0.00006468148411665	0.00011148622278121	0.00015517325683271	0.00000000000000000	0.00105571213921651	 95	120	PARTY
0.00006468148411665	0.00010313611117986	0.00012030937999706	0.00000000000000000	0.00062563781724196	 99	120	CONSIDERABLE
0.00006468148411665	0.00008725245642387	0.00008306069498526	0.00000000000000000	0.00043918399613518	112	120	STEPS
0.00006451467224934	0.00010589326917007	0.00020062146099048	0.00000000000000000	0.00182454197704852	109	120	WEIGHT
0.00006446806681757	0.00010942755192694	0.00014999268306467	0.00000000000000000	0.00097512602264276	 98	120	HILL
0.00006411078343377	0.00008002680017688	0.00008969107195353	0.00000000000000000	0.00061491160645657	105	120	TWICE
0.00006405124099279	0.00013523446347605	0.00030039006421754	0.00000000000000000	0.00285171102661597	101	120	SCENE
0.00006394854882472	0.00008111950285145	0.00007811283661850	0.00000000000000000	0.00042699600101822	103	120	SAFE
0.00006368480268325	0.00011997108395050	0.00017579758268961	0.00000000000000000	0.00094424559169064	105	120	VALUE
0.00006368128789037	0.00009586918123413	0.00010806358191853	0.00000000000000000	0.00075013891461382	109	120	OPPOSITE
0.00006304640215198	0.00010005034034843	0.00012416198697517	0.00000000000000000	0.00090032719207712	108	120	SIGN
0.00006304640215198	0.00008842744381617	0.00013347947138374	0.00000000000000000	0.00131755198840554	105	120	SHARP
0.00006304640215198	0.00008605631556478	0.00008417896811802	0.00000000000000000	0.00041217375118001	107	120	SUCCESS
0.00006304640215198	0.00007845492856080	0.00007520626174803	0.00000000000000000	0.00036082846214909	107	120	PREVENT
0.00006304507723022	0.00009392973935176	0.00011810948879661	0.00000000000000000	0.00087979255417670	108	120	LIES
0.00006299847543689	0.00007630677216331	0.00006048866950604	0.00000000000000000	0.00030325697996482	108	120	OTHERWISE
0.00006299379676875	0.00008030108062908	0.00008163888075916	0.00000000000000000	0.00036838125521066	 98	120	FORTY
0.00006271066865250	0.00011124021908465	0.00014923208950180	0.00000000000000000	0.00077679530617304	 93	120	SKY
0.00006257626482275	0.00009296371717279	0.00009838012476860	0.00000000000000000	0.00062297913975371	106	120	SPOT
0.00006249804693603	0.00012207857276365	0.00026586942008606	0.00000000000000000	0.00234476769431177	109	120	WORKING
0.00006247982422343	0.00011639268901474	0.00014756480459554	0.00000000000000000	0.00091536750158034	103	120	ORIGINAL
0.00006247982422343	0.00010091761585251	0.00014586082907829	0.00000000000000000	0.00111358574610245	 98	120	CLOTHES
0.00006242475587462	0.00011440905332079	0.00018286577044625	0.00000000000000000	0.00160896731114746	100	120	GARDEN
0.00006220220693430	0.00030634865902978	0.00178723192271578	0.00000000000000000	0.01912138591615917	113	120	DOUBLE
0.00006207093466413	0.00021566685196905	0.00058053874886701	0.00000000000000000	0.00563720555667405	 97	120	CASES
0.00006207093466413	0.00011451213185794	0.00023071718937819	0.00000000000000000	0.00215454633485039	101	120	DRESS
0.00006207093466413	0.00007611374507175	0.00007309801522820	0.00000000000000000	0.00046066189841193	111	120	KEEPING
0.00006193958340165	0.00007870710836467	0.00007796588403696	0.00000000000000000	0.00042030934767989	 99	120	BROKE
0.00006191183754334	0.00013757038797652	0.00024625588685046	0.00000000000000000	0.00159839247385487	 97	120	SWEET
0.00006191183754334	0.00013029986657683	0.00022001281494200	0.00000000000000000	0.00163990131044366	100	120	UPPER
0.00006191183754334	0.00012549721871324	0.00018799667709636	0.00000000000000000	0.00148065440069906	104	120	PERSONS
0.00006191183754334	0.00012280666829736	0.00018427279534676	0.00000000000000000	0.00113953206449267	 96	120	EAT
0.00006183308600099	0.00016953247044881	0.00029444096589239	0.00000000000000000	0.00217670965186000	104	120	II
0.00006183308600099	0.00008391694047902	0.00008726023487806	0.00000000000000000	0.00042934775941805	109	120	SUDDEN
0.00006157180503904	0.00012719094053730	0.00017091113061473	0.00000000000000000	0.00101870716799407	104	120	BENEATH
0.00006157180503904	0.00011727304842117	0.00016884381349072	0.00000000000000000	0.00108214213811154	 99	120	FREQUENTLY
0.00006157180503904	0.00011081862627529	0.00014001068039486	0.00000000000000000	0.00088928837805275	 95	120	OBSERVED
0.00006153814595823	0.00011828031723196	0.00026504178295762	0.00000000000000000	0.00277898393399913	102	120	EXISTENCE
0.00006110166298359	0.00010505962862736	0.00020386842881896	0.00000000000000000	0.00204845843716973	105	120	EXPRESSION
0.00006110166298359	0.00010455628347983	0.00014195552252330	0.00000000000000000	0.00094393689107643	101	120	GETTING
0.00006077241742548	0.00009370947154107	0.00009534729245374	0.00000000000000000	0.00044807886187969	102	120	ORDINARY
0.00006077241742548	0.00007422152508160	0.00008472973573056	0.00000000000000000	0.00060876623376623	 97	120	CHARGE
0.00006070791822963	0.00007548594702397	0.00008574698846014	0.00000000000000000	0.00050730519480519	101	120	FALLEN
0.00006065139599296	0.00033670395757983	0.00080417747942350	0.00000000000000000	0.00528771132653639	 87	120	ST
0.00006065139599296	0.00008997578410257	0.00011052289644007	0.00000000000000000	0.00060336140726273	 91	120	TERRIBLE
0.00006063251843229	0.00007017724465620	0.00006210001744837	0.00000000000000000	0.00033069329850031	104	120	FULLY
0.00006052627596956	0.00009431424924314	0.00009785253242016	0.00000000000000000	0.00040805916857944	102	120	MENTIONED
0.00006050064281933	0.00009677272788530	0.00014143332615901	0.00000000000000000	0.00135688767985317	110	120	EXACTLY
0.00006041904926310	0.00009954984715375	0.00017798219897942	0.00000000000000000	0.00177286628156071	104	120	EARS
0.00005983167355839	0.00015768986762685	0.00056119973509144	0.00000000000000000	0.00607902735562310	 93	120	SOCIETY
0.00005979430758192	0.00010454328644176	0.00014374876961528	0.00000000000000000	0.00100337069844007	 92	120	MINUTES
0.00005977286312014	0.00013087289030131	0.00030628823756839	0.00000000000000000	0.00305326970713234	101	120	BROWN
0.00005971664452174	0.00011304130206331	0.00022608960586973	0.00000000000000000	0.00189203571217407	108	120	DRAW
0.00005950862875117	0.00007213081271789	0.00006247868983951	0.00000000000000000	0.00028930401719292	107	120	SERVE
0.00005920078934386	0.00012421132973834	0.00017498065904073	0.00000000000000000	0.00115575665174839	105	120	SOFT
0.00005909554271869	0.00008742112600901	0.00008345930114529	0.00000000000000000	0.00045885090623054	110	120	DIFFICULTY
0.00005902015806671	0.00015645598313597	0.00047020761888907	0.00000000000000000	0.00500669755594106	103	120	MUSIC
0.00005902015806671	0.00009726059885421	0.00013661723749988	0.00000000000000000	0.00085640879246360	100	120	DEGREE
0.00005902015806671	0.00007654365829323	0.00006385794467855	0.00000000000000000	0.00037701704117026	113	120	HOLDING
0.00005899511651536	0.00015673316338155	0.00027545614581621	0.00000000000000000	0.00221998177482211	106	120	STREET
0.00005899511651536	0.00010260964700413	0.00013170739702578	0.00000000000000000	0.00076331742678308	101	120	YELLOW
0.00005899511651536	0.00008815458695212	0.00009103645211489	0.00000000000000000	0.00057871327237554	103	120	GREATLY
0.00005892346823534	0.00008031597487804	0.00008108041253822	0.00000000000000000	0.00040120853837273	104	120	REGARD
